92.000000	135129.058078	187500.000000	155108.343674	141046.235388	66444.047266	117302.312529	124583.415637	128358.334703	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.279914	0.000000
93.000000	135148.079413	187500.000000	155145.246404	141056.360728	66475.138542	117308.861590	124588.601242	128364.347323	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.280011	0.000000
94.000000	135139.183419	187500.000000	155203.360939	141066.441365	66510.186077	117321.378567	124582.387457	128393.985736	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.280074	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.373753	0.000000
1.000000	135175.884983	187500.000000	155135.031657	141046.637719	66493.511676	117345.607858	124571.055123	128378.428922	-0.264000	0.792000	0.522000	192.000000	247.000000	192.000000	24.000000	192.000000	16.000000	80.000000	0.000000	0.000000	0.000000	1727285952.382675	0.000000
2.000000	135196.739161	187500.000000	155149.739104	141047.867065	66511.303665	117338.589411	124576.352486	128359.988732	-0.264000	0.792000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.386712	0.000000
3.000000	135198.393190	187500.000000	155206.512535	141059.020586	66545.166557	117347.038370	124575.972507	128369.868203	-0.264000	0.792000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.391729	0.000000
4.000000	135190.994762	187500.000000	155193.414413	141066.173144	66534.415368	117359.577699	124586.343716	128376.104340	-0.264000	0.792000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.394763	0.000000
5.000000	135186.680876	187500.000000	155147.123950	141060.316987	66509.716691	117364.450379	124591.618728	128378.987715	-0.264000	0.792000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.398769	0.000000
6.000000	135209.189082	187500.000000	155158.858616	141064.183839	66520.646694	117362.036391	124592.557501	128374.360904	-0.264000	0.792000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.402766	0.000000
7.000000	135224.097696	187500.000000	155219.096568	141082.489918	66559.225805	117367.959603	124590.389382	128381.245241	-0.264000	0.792000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.406769	0.000000
8.000000	135221.437838	187500.000000	155223.566916	141097.689104	66556.454188	117384.477542	124597.229015	128395.483303	-0.266000	0.794000	0.530000	192.000000	247.000000	176.000000	24.000000	208.000000	16.000000	144.000000	0.000000	0.000000	0.000000	1727285952.410825	0.000000
9.000000	135219.403830	187500.000000	155171.017965	141093.688142	66524.066511	117381.571815	124601.766420	128387.950765	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.414784	0.000000
10.000000	135234.960644	187500.000000	155158.791561	141086.535583	66519.350293	117369.233652	124599.911225	128371.276363	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.417827	0.000000
11.000000	135238.805144	187500.000000	155215.855565	141088.860165	66558.510549	117369.077190	124592.021059	128380.217061	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.422845	0.000000
12.000000	135217.906263	187500.000000	155229.087797	141085.730921	66560.164578	117368.965431	124582.655678	128387.704895	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.426802	0.000000
13.000000	135189.743065	187500.000000	155172.940215	141064.854391	66520.378473	117353.654486	124572.284469	128377.020762	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.430799	0.000000
14.000000	135188.558422	187500.000000	155149.739104	141051.510400	66506.699205	117341.249268	124566.115387	128366.426035	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.434882	0.000000
15.000000	135202.997649	187500.000000	155197.102451	141059.266455	66543.467825	117341.606896	124571.949193	128364.973171	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.437882	0.000000
16.000000	135201.500082	187500.000000	155226.204422	141071.202287	66559.203453	117353.453321	124576.553652	128376.551375	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.441803	0.000000
17.000000	135195.621573	187500.000000	155180.562160	141068.855353	66528.603915	117353.207451	124584.488521	128369.242355	-0.266000	0.794000	0.530000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.445878	0.000000
18.000000	135201.678896	187500.000000	155143.324154	141062.015720	66510.677816	117347.798329	124589.271794	128358.982904	-0.268000	0.798000	0.522000	192.000000	247.000000	160.000000	24.000000	240.000000	16.000000	80.000000	0.000000	0.000000	0.000000	1727285952.449843	0.000000
19.000000	135221.594300	187500.000000	155190.463983	141071.224638	66546.239441	117353.274507	124593.831550	128362.514479	-0.268000	0.798000	0.522000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727285952.454848	0.000000
