# OpenSignals Text File Format
# {"98:D3:51:FD:71:01":{"sensor":["ECGBIT"],"device name":"98:D3:51:FD:71:01","column":["nSeq","I1","I2","O1","O2","A2"],"sync interval":2,"time":"12:12:07","comments":"","device connection":"BTH98:D3:51:FD:71:01","channels":[2],"date":"2024-09-18","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2"],"resolution":[10],"special":[{}]}}
# EndOfHeader
13	0	0	0	0	518
14	0	0	0	0	519
15	0	0	0	0	521
0	0	0	0	0	523
1	0	0	0	0	524
2	0	0	0	0	526
3	0	0	0	0	527
4	0	0	0	0	528
5	0	0	0	0	530
6	0	0	0	0	530
7	0	0	0	0	531
8	0	0	0	0	531
9	0	0	0	0	531
10	0	0	0	0	531
11	0	0	0	0	531
12	0	0	0	0	531
13	0	0	0	0	531
14	0	0	0	0	531
15	0	0	0	0	531
0	0	0	0	0	531
1	0	0	0	0	530
2	0	0	0	0	529
3	0	0	0	0	527
4	0	0	0	0	526
5	0	0	0	0	525
6	0	0	0	0	525
7	0	0	0	0	523
8	0	0	0	0	522
9	0	0	0	0	521
10	0	0	0	0	519
11	0	0	0	0	518
12	0	0	0	0	518
13	0	0	0	0	516
14	0	0	0	0	515
15	0	0	0	0	512
0	0	0	0	0	512
1	0	0	0	0	510
2	0	0	0	0	509
3	0	0	0	0	507
4	0	0	0	0	505
5	0	0	0	0	504
6	0	0	0	0	502
7	0	0	0	0	501
8	0	0	0	0	500
9	0	0	0	0	500
10	0	0	0	0	499
11	0	0	0	0	498
12	0	0	0	0	497
13	0	0	0	0	496
14	0	0	0	0	496
15	0	0	0	0	494
0	0	0	0	0	493
1	0	0	0	0	492
2	0	0	0	0	492
3	0	0	0	0	492
4	0	0	0	0	491
5	0	0	0	0	490
6	0	0	0	0	490
7	0	0	0	0	491
8	0	0	0	0	491
9	0	0	0	0	491
10	0	0	0	0	491
11	0	0	0	0	491
12	0	0	0	0	491
13	0	0	0	0	492
14	0	0	0	0	492
15	0	0	0	0	492
0	0	0	0	0	492
1	0	0	0	0	492
2	0	0	0	0	491
3	0	0	0	0	492
4	0	0	0	0	491
5	0	0	0	0	491
6	0	0	0	0	492
7	0	0	0	0	493
8	0	0	0	0	493
9	0	0	0	0	493
10	0	0	0	0	492
11	0	0	0	0	492
12	0	0	0	0	490
13	0	0	0	0	489
14	0	0	0	0	489
15	0	0	0	0	490
0	0	0	0	0	490
1	0	0	0	0	491
2	0	0	0	0	491
3	0	0	0	0	491
4	0	0	0	0	491
5	0	0	0	0	491
6	0	0	0	0	491
7	0	0	0	0	491
8	0	0	0	0	490
9	0	0	0	0	489
10	0	0	0	0	487
11	0	0	0	0	486
12	0	0	0	0	485
13	0	0	0	0	483
14	0	0	0	0	482
15	0	0	0	0	481
0	0	0	0	0	479
1	0	0	0	0	478
2	0	0	0	0	477
3	0	0	0	0	476
4	0	0	0	0	475
5	0	0	0	0	473
6	0	0	0	0	472
7	0	0	0	0	472
8	0	0	0	0	473
9	0	0	0	0	475
10	0	0	0	0	477
11	0	0	0	0	482
12	0	0	0	0	488
13	0	0	0	0	495
14	0	0	0	0	502
15	0	0	0	0	510
0	0	0	0	0	518
1	0	0	0	0	527
2	0	0	0	0	536
3	0	0	0	0	546
4	0	0	0	0	558
5	0	0	0	0	572
6	0	0	0	0	588
7	0	0	0	0	608
8	0	0	0	0	629
9	0	0	0	0	652
10	0	0	0	0	674
11	0	0	0	0	694
12	0	0	0	0	709
13	0	0	0	0	719
14	0	0	0	0	721
15	0	0	0	0	717
0	0	0	0	0	708
1	0	0	0	0	696
2	0	0	0	0	683
3	0	0	0	0	670
4	0	0	0	0	656
5	0	0	0	0	642
6	0	0	0	0	627
7	0	0	0	0	611
8	0	0	0	0	591
9	0	0	0	0	569
10	0	0	0	0	544
11	0	0	0	0	517
12	0	0	0	0	489
13	0	0	0	0	463
14	0	0	0	0	439
15	0	0	0	0	419
0	0	0	0	0	403
1	0	0	0	0	388
2	0	0	0	0	375
3	0	0	0	0	366
4	0	0	0	0	360
5	0	0	0	0	355
6	0	0	0	0	351
7	0	0	0	0	349
8	0	0	0	0	349
9	0	0	0	0	349
10	0	0	0	0	351
11	0	0	0	0	355
12	0	0	0	0	361
13	0	0	0	0	369
14	0	0	0	0	377
15	0	0	0	0	386
0	0	0	0	0	395
1	0	0	0	0	404
2	0	0	0	0	413
3	0	0	0	0	422
4	0	0	0	0	431
5	0	0	0	0	438
6	0	0	0	0	446
7	0	0	0	0	454
8	0	0	0	0	462
9	0	0	0	0	467
10	0	0	0	0	472
11	0	0	0	0	476
12	0	0	0	0	480
13	0	0	0	0	484
14	0	0	0	0	487
15	0	0	0	0	491
0	0	0	0	0	493
1	0	0	0	0	495
2	0	0	0	0	496
3	0	0	0	0	498
4	0	0	0	0	500
5	0	0	0	0	500
6	0	0	0	0	501
7	0	0	0	0	501
8	0	0	0	0	502
9	0	0	0	0	503
10	0	0	0	0	504
11	0	0	0	0	504
12	0	0	0	0	504
13	0	0	0	0	504
14	0	0	0	0	504
15	0	0	0	0	504
0	0	0	0	0	504
1	0	0	0	0	505
2	0	0	0	0	505
3	0	0	0	0	507
4	0	0	0	0	507
5	0	0	0	0	507
6	0	0	0	0	507
7	0	0	0	0	507
8	0	0	0	0	508
9	0	0	0	0	508
10	0	0	0	0	508
11	0	0	0	0	508
12	0	0	0	0	508
13	0	0	0	0	508
14	0	0	0	0	508
15	0	0	0	0	508
0	0	0	0	0	509
1	0	0	0	0	509
2	0	0	0	0	509
3	0	0	0	0	509
4	0	0	0	0	510
5	0	0	0	0	509
6	0	0	0	0	510
7	0	0	0	0	511
8	0	0	0	0	510
9	0	0	0	0	511
10	0	0	0	0	511
11	0	0	0	0	511
12	0	0	0	0	511
13	0	0	0	0	511
14	0	0	0	0	511
15	0	0	0	0	511
0	0	0	0	0	511
1	0	0	0	0	511
2	0	0	0	0	511
3	0	0	0	0	512
4	0	0	0	0	512
5	0	0	0	0	512
6	0	0	0	0	512
7	0	0	0	0	512
8	0	0	0	0	512
9	0	0	0	0	512
10	0	0	0	0	513
11	0	0	0	0	514
12	0	0	0	0	514
13	0	0	0	0	513
14	0	0	0	0	513
15	0	0	0	0	513
0	0	0	0	0	514
1	0	0	0	0	513
2	0	0	0	0	513
3	0	0	0	0	513
4	0	0	0	0	513
5	0	0	0	0	514
6	0	0	0	0	515
7	0	0	0	0	515
8	0	0	0	0	515
9	0	0	0	0	515
10	0	0	0	0	516
11	0	0	0	0	516
12	0	0	0	0	516
13	0	0	0	0	517
14	0	0	0	0	518
15	0	0	0	0	519
0	0	0	0	0	521
1	0	0	0	0	522
2	0	0	0	0	522
3	0	0	0	0	523
4	0	0	0	0	522
5	0	0	0	0	522
6	0	0	0	0	523
7	0	0	0	0	523
8	0	0	0	0	523
9	0	0	0	0	524
10	0	0	0	0	524
11	0	0	0	0	525
12	0	0	0	0	526
13	0	0	0	0	527
14	0	0	0	0	528
15	0	0	0	0	528
0	0	0	0	0	528
1	0	0	0	0	528
2	0	0	0	0	528
3	0	0	0	0	527
4	0	0	0	0	527
5	0	0	0	0	527
6	0	0	0	0	528
7	0	0	0	0	527
8	0	0	0	0	527
9	0	0	0	0	527
10	0	0	0	0	527
11	0	0	0	0	527
12	0	0	0	0	527
13	0	0	0	0	527
14	0	0	0	0	528
15	0	0	0	0	528
0	0	0	0	0	529
1	0	0	0	0	529
2	0	0	0	0	529
3	0	0	0	0	529
4	0	0	0	0	530
5	0	0	0	0	530
6	0	0	0	0	531
7	0	0	0	0	531
8	0	0	0	0	532
9	0	0	0	0	532
10	0	0	0	0	534
11	0	0	0	0	533
12	0	0	0	0	534
13	0	0	0	0	534
14	0	0	0	0	535
15	0	0	0	0	534
0	0	0	0	0	534
1	0	0	0	0	535
2	0	0	0	0	535
3	0	0	0	0	535
4	0	0	0	0	536
5	0	0	0	0	536
6	0	0	0	0	536
7	0	0	0	0	536
8	0	0	0	0	536
9	0	0	0	0	536
10	0	0	0	0	536
11	0	0	0	0	536
12	0	0	0	0	536
13	0	0	0	0	535
14	0	0	0	0	533
15	0	0	0	0	531
0	0	0	0	0	532
1	0	0	0	0	532
2	0	0	0	0	531
3	0	0	0	0	531
4	0	0	0	0	531
5	0	0	0	0	531
6	0	0	0	0	532
7	0	0	0	0	532
8	0	0	0	0	532
9	0	0	0	0	532
10	0	0	0	0	531
11	0	0	0	0	531
12	0	0	0	0	532
13	0	0	0	0	531
14	0	0	0	0	530
15	0	0	0	0	531
0	0	0	0	0	531
1	0	0	0	0	531
2	0	0	0	0	529
3	0	0	0	0	528
4	0	0	0	0	528
5	0	0	0	0	527
6	0	0	0	0	526
7	0	0	0	0	524
8	0	0	0	0	524
9	0	0	0	0	522
10	0	0	0	0	521
11	0	0	0	0	520
12	0	0	0	0	519
13	0	0	0	0	519
14	0	0	0	0	519
15	0	0	0	0	518
0	0	0	0	0	518
1	0	0	0	0	518
2	0	0	0	0	516
3	0	0	0	0	516
4	0	0	0	0	516
5	0	0	0	0	515
6	0	0	0	0	515
7	0	0	0	0	514
8	0	0	0	0	513
9	0	0	0	0	512
10	0	0	0	0	512
11	0	0	0	0	511
12	0	0	0	0	511
13	0	0	0	0	510
14	0	0	0	0	509
15	0	0	0	0	509
0	0	0	0	0	508
1	0	0	0	0	507
2	0	0	0	0	506
3	0	0	0	0	505
4	0	0	0	0	504
5	0	0	0	0	503
6	0	0	0	0	501
7	0	0	0	0	500
8	0	0	0	0	499
9	0	0	0	0	499
10	0	0	0	0	497
11	0	0	0	0	496
12	0	0	0	0	496
13	0	0	0	0	496
14	0	0	0	0	495
15	0	0	0	0	495
0	0	0	0	0	495
1	0	0	0	0	494
2	0	0	0	0	494
3	0	0	0	0	493
4	0	0	0	0	493
5	0	0	0	0	492
6	0	0	0	0	492
7	0	0	0	0	492
8	0	0	0	0	492
9	0	0	0	0	491
10	0	0	0	0	490
11	0	0	0	0	490
12	0	0	0	0	489
13	0	0	0	0	490
14	0	0	0	0	490
15	0	0	0	0	490
0	0	0	0	0	490
1	0	0	0	0	489
2	0	0	0	0	489
3	0	0	0	0	489
4	0	0	0	0	487
5	0	0	0	0	487
6	0	0	0	0	486
7	0	0	0	0	486
8	0	0	0	0	485
9	0	0	0	0	483
10	0	0	0	0	483
11	0	0	0	0	482
12	0	0	0	0	482
13	0	0	0	0	482
14	0	0	0	0	483
15	0	0	0	0	483
0	0	0	0	0	483
1	0	0	0	0	483
2	0	0	0	0	484
3	0	0	0	0	483
4	0	0	0	0	483
5	0	0	0	0	483
6	0	0	0	0	482
7	0	0	0	0	482
8	0	0	0	0	482
9	0	0	0	0	483
10	0	0	0	0	483
11	0	0	0	0	483
12	0	0	0	0	483
13	0	0	0	0	483
14	0	0	0	0	483
15	0	0	0	0	484
0	0	0	0	0	485
1	0	0	0	0	485
2	0	0	0	0	485
3	0	0	0	0	485
4	0	0	0	0	485
5	0	0	0	0	484
6	0	0	0	0	483
7	0	0	0	0	485
8	0	0	0	0	486
9	0	0	0	0	486
10	0	0	0	0	487
11	0	0	0	0	487
12	0	0	0	0	487
13	0	0	0	0	487
14	0	0	0	0	488
15	0	0	0	0	489
0	0	0	0	0	489
1	0	0	0	0	489
2	0	0	0	0	489
3	0	0	0	0	489
4	0	0	0	0	489
5	0	0	0	0	490
6	0	0	0	0	490
7	0	0	0	0	490
8	0	0	0	0	490
9	0	0	0	0	490
10	0	0	0	0	490
11	0	0	0	0	490
12	0	0	0	0	491
13	0	0	0	0	491
14	0	0	0	0	491
15	0	0	0	0	491
0	0	0	0	0	491
1	0	0	0	0	491
2	0	0	0	0	491
3	0	0	0	0	491
4	0	0	0	0	491
5	0	0	0	0	492
6	0	0	0	0	492
7	0	0	0	0	492
8	0	0	0	0	492
9	0	0	0	0	492
10	0	0	0	0	493
11	0	0	0	0	493
12	0	0	0	0	494
13	0	0	0	0	494
14	0	0	0	0	494
15	0	0	0	0	494
0	0	0	0	0	494
1	0	0	0	0	494
2	0	0	0	0	493
3	0	0	0	0	492
4	0	0	0	0	492
5	0	0	0	0	491
6	0	0	0	0	491
7	0	0	0	0	491
8	0	0	0	0	491
9	0	0	0	0	491
10	0	0	0	0	491
11	0	0	0	0	492
12	0	0	0	0	492
13	0	0	0	0	492
14	0	0	0	0	492
15	0	0	0	0	492
0	0	0	0	0	492
1	0	0	0	0	493
2	0	0	0	0	494
3	0	0	0	0	496
4	0	0	0	0	496
5	0	0	0	0	495
6	0	0	0	0	495
7	0	0	0	0	495
8	0	0	0	0	496
9	0	0	0	0	496
10	0	0	0	0	496
11	0	0	0	0	496
12	0	0	0	0	496
13	0	0	0	0	496
14	0	0	0	0	496
15	0	0	0	0	496
0	0	0	0	0	496
1	0	0	0	0	497
2	0	0	0	0	497
3	0	0	0	0	497
4	0	0	0	0	496
5	0	0	0	0	496
6	0	0	0	0	497
7	0	0	0	0	497
8	0	0	0	0	498
9	0	0	0	0	497
10	0	0	0	0	498
11	0	0	0	0	498
12	0	0	0	0	498
13	0	0	0	0	498
14	0	0	0	0	498
15	0	0	0	0	499
0	0	0	0	0	499
1	0	0	0	0	499
2	0	0	0	0	499
3	0	0	0	0	498
4	0	0	0	0	498
5	0	0	0	0	498
6	0	0	0	0	498
7	0	0	0	0	499
8	0	0	0	0	499
9	0	0	0	0	499
10	0	0	0	0	499
11	0	0	0	0	499
12	0	0	0	0	498
13	0	0	0	0	498
14	0	0	0	0	499
15	0	0	0	0	499
0	0	0	0	0	500
1	0	0	0	0	501
2	0	0	0	0	501
3	0	0	0	0	501
4	0	0	0	0	501
5	0	0	0	0	501
6	0	0	0	0	501
7	0	0	0	0	501
8	0	0	0	0	500
9	0	0	0	0	500
10	0	0	0	0	500
11	0	0	0	0	499
12	0	0	0	0	499
13	0	0	0	0	498
14	0	0	0	0	498
15	0	0	0	0	498
0	0	0	0	0	498
1	0	0	0	0	499
2	0	0	0	0	499
3	0	0	0	0	499
4	0	0	0	0	499
5	0	0	0	0	500
6	0	0	0	0	501
7	0	0	0	0	501
8	0	0	0	0	502
9	0	0	0	0	502
10	0	0	0	0	503
11	0	0	0	0	503
12	0	0	0	0	503
13	0	0	0	0	502
14	0	0	0	0	501
15	0	0	0	0	500
0	0	0	0	0	500
1	0	0	0	0	501
2	0	0	0	0	501
3	0	0	0	0	500
4	0	0	0	0	501
5	0	0	0	0	501
6	0	0	0	0	501
7	0	0	0	0	501
8	0	0	0	0	500
9	0	0	0	0	500
10	0	0	0	0	501
11	0	0	0	0	501
12	0	0	0	0	501
13	0	0	0	0	501
14	0	0	0	0	502
15	0	0	0	0	503
0	0	0	0	0	504
1	0	0	0	0	503
2	0	0	0	0	504
3	0	0	0	0	504
4	0	0	0	0	504
5	0	0	0	0	504
6	0	0	0	0	505
7	0	0	0	0	505
8	0	0	0	0	505
9	0	0	0	0	505
10	0	0	0	0	505
11	0	0	0	0	505
12	0	0	0	0	505
13	0	0	0	0	505
14	0	0	0	0	505
15	0	0	0	0	506
0	0	0	0	0	508
1	0	0	0	0	508
2	0	0	0	0	508
3	0	0	0	0	508
4	0	0	0	0	508
5	0	0	0	0	508
6	0	0	0	0	509
7	0	0	0	0	510
8	0	0	0	0	510
9	0	0	0	0	510
10	0	0	0	0	509
11	0	0	0	0	508
12	0	0	0	0	507
13	0	0	0	0	507
14	0	0	0	0	507
15	0	0	0	0	507
0	0	0	0	0	507
1	0	0	0	0	507
2	0	0	0	0	508
3	0	0	0	0	508
4	0	0	0	0	509
5	0	0	0	0	509
6	0	0	0	0	510
7	0	0	0	0	510
8	0	0	0	0	511
9	0	0	0	0	512
10	0	0	0	0	513
11	0	0	0	0	513
12	0	0	0	0	514
13	0	0	0	0	515
14	0	0	0	0	516
15	0	0	0	0	517
0	0	0	0	0	519
1	0	0	0	0	520
2	0	0	0	0	521
3	0	0	0	0	524
4	0	0	0	0	525
5	0	0	0	0	527
6	0	0	0	0	527
7	0	0	0	0	528
8	0	0	0	0	529
9	0	0	0	0	529
10	0	0	0	0	531
11	0	0	0	0	531
12	0	0	0	0	532
13	0	0	0	0	532
14	0	0	0	0	531
15	0	0	0	0	531
0	0	0	0	0	530
1	0	0	0	0	529
2	0	0	0	0	527
3	0	0	0	0	526
4	0	0	0	0	526
5	0	0	0	0	525
6	0	0	0	0	524
7	0	0	0	0	524
8	0	0	0	0	523
9	0	0	0	0	522
10	0	0	0	0	521
11	0	0	0	0	519
12	0	0	0	0	519
13	0	0	0	0	518
14	0	0	0	0	517
15	0	0	0	0	515
0	0	0	0	0	513
1	0	0	0	0	512
2	0	0	0	0	510
3	0	0	0	0	509
4	0	0	0	0	508
5	0	0	0	0	506
6	0	0	0	0	505
7	0	0	0	0	503
8	0	0	0	0	503
9	0	0	0	0	502
10	0	0	0	0	501
11	0	0	0	0	500
12	0	0	0	0	499
13	0	0	0	0	498
14	0	0	0	0	497
15	0	0	0	0	496
0	0	0	0	0	496
1	0	0	0	0	495
2	0	0	0	0	495
3	0	0	0	0	494
4	0	0	0	0	494
5	0	0	0	0	494
6	0	0	0	0	494
7	0	0	0	0	494
8	0	0	0	0	494
9	0	0	0	0	494
10	0	0	0	0	493
11	0	0	0	0	493
12	0	0	0	0	492
13	0	0	0	0	490
14	0	0	0	0	491
15	0	0	0	0	491
0	0	0	0	0	491
1	0	0	0	0	491
2	0	0	0	0	491
3	0	0	0	0	490
4	0	0	0	0	490
5	0	0	0	0	490
6	0	0	0	0	491
7	0	0	0	0	491
8	0	0	0	0	492
9	0	0	0	0	493
10	0	0	0	0	494
11	0	0	0	0	495
12	0	0	0	0	494
13	0	0	0	0	494
14	0	0	0	0	494
15	0	0	0	0	495
0	0	0	0	0	495
1	0	0	0	0	494
2	0	0	0	0	494
3	0	0	0	0	494
4	0	0	0	0	494
5	0	0	0	0	494
6	0	0	0	0	494
7	0	0	0	0	494
8	0	0	0	0	494
9	0	0	0	0	492
10	0	0	0	0	492
11	0	0	0	0	491
12	0	0	0	0	489
13	0	0	0	0	487
14	0	0	0	0	485
15	0	0	0	0	484
0	0	0	0	0	482
1	0	0	0	0	479
2	0	0	0	0	477
3	0	0	0	0	476
4	0	0	0	0	475
5	0	0	0	0	473
6	0	0	0	0	472
7	0	0	0	0	473
8	0	0	0	0	474
9	0	0	0	0	476
10	0	0	0	0	480
11	0	0	0	0	486
12	0	0	0	0	493
13	0	0	0	0	499
14	0	0	0	0	507
15	0	0	0	0	514
0	0	0	0	0	523
1	0	0	0	0	534
2	0	0	0	0	544
3	0	0	0	0	555
4	0	0	0	0	569
5	0	0	0	0	583
6	0	0	0	0	601
7	0	0	0	0	621
8	0	0	0	0	642
9	0	0	0	0	664
10	0	0	0	0	685
11	0	0	0	0	703
12	0	0	0	0	715
13	0	0	0	0	722
14	0	0	0	0	721
15	0	0	0	0	715
0	0	0	0	0	704
1	0	0	0	0	690
2	0	0	0	0	678
3	0	0	0	0	664
4	0	0	0	0	649
5	0	0	0	0	635
6	0	0	0	0	618
7	0	0	0	0	600
8	0	0	0	0	577
9	0	0	0	0	551
10	0	0	0	0	524
11	0	0	0	0	496
12	0	0	0	0	467
13	0	0	0	0	441
14	0	0	0	0	419
15	0	0	0	0	401
0	0	0	0	0	386
1	0	0	0	0	372
2	0	0	0	0	360
3	0	0	0	0	352
4	0	0	0	0	347
5	0	0	0	0	343
6	0	0	0	0	341
7	0	0	0	0	340
8	0	0	0	0	340
9	0	0	0	0	343
10	0	0	0	0	345
11	0	0	0	0	351
12	0	0	0	0	357
13	0	0	0	0	365
14	0	0	0	0	374
15	0	0	0	0	383
0	0	0	0	0	393
1	0	0	0	0	404
2	0	0	0	0	415
3	0	0	0	0	423
4	0	0	0	0	431
5	0	0	0	0	439
6	0	0	0	0	446
7	0	0	0	0	453
8	0	0	0	0	459
9	0	0	0	0	465
10	0	0	0	0	470
11	0	0	0	0	473
12	0	0	0	0	476
13	0	0	0	0	479
14	0	0	0	0	482
15	0	0	0	0	486
0	0	0	0	0	488
1	0	0	0	0	490
2	0	0	0	0	492
3	0	0	0	0	494
4	0	0	0	0	495
5	0	0	0	0	496
6	0	0	0	0	497
7	0	0	0	0	498
8	0	0	0	0	499
9	0	0	0	0	499
10	0	0	0	0	500
11	0	0	0	0	502
12	0	0	0	0	502
13	0	0	0	0	503
14	0	0	0	0	503
15	0	0	0	0	504
0	0	0	0	0	504
1	0	0	0	0	504
2	0	0	0	0	505
3	0	0	0	0	506
4	0	0	0	0	507
5	0	0	0	0	507
6	0	0	0	0	507
7	0	0	0	0	506
8	0	0	0	0	507
9	0	0	0	0	508
10	0	0	0	0	508
11	0	0	0	0	509
12	0	0	0	0	508
13	0	0	0	0	509
14	0	0	0	0	510
15	0	0	0	0	511
0	0	0	0	0	512
1	0	0	0	0	512
2	0	0	0	0	511
3	0	0	0	0	511
4	0	0	0	0	512
5	0	0	0	0	511
6	0	0	0	0	510
7	0	0	0	0	511
8	0	0	0	0	510
9	0	0	0	0	510
10	0	0	0	0	511
11	0	0	0	0	511
12	0	0	0	0	512
13	0	0	0	0	512
14	0	0	0	0	512
15	0	0	0	0	512
0	0	0	0	0	513
1	0	0	0	0	513
2	0	0	0	0	513
3	0	0	0	0	513
4	0	0	0	0	514
5	0	0	0	0	514
6	0	0	0	0	514
7	0	0	0	0	513
8	0	0	0	0	513
9	0	0	0	0	513
10	0	0	0	0	514
11	0	0	0	0	514
12	0	0	0	0	514
13	0	0	0	0	514
14	0	0	0	0	514
15	0	0	0	0	514
0	0	0	0	0	515
1	0	0	0	0	515
2	0	0	0	0	515
3	0	0	0	0	516
4	0	0	0	0	515
5	0	0	0	0	515
6	0	0	0	0	516
7	0	0	0	0	516
8	0	0	0	0	516
9	0	0	0	0	517
10	0	0	0	0	518
11	0	0	0	0	518
12	0	0	0	0	518
13	0	0	0	0	519
14	0	0	0	0	519
15	0	0	0	0	519
0	0	0	0	0	519
1	0	0	0	0	520
2	0	0	0	0	521
3	0	0	0	0	520
4	0	0	0	0	521
5	0	0	0	0	521
6	0	0	0	0	523
7	0	0	0	0	524
8	0	0	0	0	523
9	0	0	0	0	524
10	0	0	0	0	524
11	0	0	0	0	524
12	0	0	0	0	524
13	0	0	0	0	523
14	0	0	0	0	524
15	0	0	0	0	524
0	0	0	0	0	524
1	0	0	0	0	524
2	0	0	0	0	524
3	0	0	0	0	524
4	0	0	0	0	523
5	0	0	0	0	523
6	0	0	0	0	523
7	0	0	0	0	523
8	0	0	0	0	524
9	0	0	0	0	525
10	0	0	0	0	524
11	0	0	0	0	524
12	0	0	0	0	524
13	0	0	0	0	525
14	0	0	0	0	527
15	0	0	0	0	527
0	0	0	0	0	527
1	0	0	0	0	527
2	0	0	0	0	528
3	0	0	0	0	528
4	0	0	0	0	529
5	0	0	0	0	529
6	0	0	0	0	529
7	0	0	0	0	530
8	0	0	0	0	531
9	0	0	0	0	532
10	0	0	0	0	532
11	0	0	0	0	533
12	0	0	0	0	534
13	0	0	0	0	534
14	0	0	0	0	534
15	0	0	0	0	535
0	0	0	0	0	534
1	0	0	0	0	534
2	0	0	0	0	534
3	0	0	0	0	534
4	0	0	0	0	534
5	0	0	0	0	534
6	0	0	0	0	534
7	0	0	0	0	534
8	0	0	0	0	535
9	0	0	0	0	535
10	0	0	0	0	535
11	0	0	0	0	535
12	0	0	0	0	535
13	0	0	0	0	534
14	0	0	0	0	534
15	0	0	0	0	534
0	0	0	0	0	535
1	0	0	0	0	534
2	0	0	0	0	535
3	0	0	0	0	534
4	0	0	0	0	533
5	0	0	0	0	533
6	0	0	0	0	532
7	0	0	0	0	531
8	0	0	0	0	530
9	0	0	0	0	529
10	0	0	0	0	528
11	0	0	0	0	528
12	0	0	0	0	528
13	0	0	0	0	528
14	0	0	0	0	528
15	0	0	0	0	529
0	0	0	0	0	527
1	0	0	0	0	527
2	0	0	0	0	527
3	0	0	0	0	527
4	0	0	0	0	526
5	0	0	0	0	524
6	0	0	0	0	523
7	0	0	0	0	522
8	0	0	0	0	521
9	0	0	0	0	520
10	0	0	0	0	520
11	0	0	0	0	520
12	0	0	0	0	519
13	0	0	0	0	519
14	0	0	0	0	518
15	0	0	0	0	517
0	0	0	0	0	517
1	0	0	0	0	515
2	0	0	0	0	515
3	0	0	0	0	515
4	0	0	0	0	513
5	0	0	0	0	513
6	0	0	0	0	513
7	0	0	0	0	512
8	0	0	0	0	512
9	0	0	0	0	511
10	0	0	0	0	510
11	0	0	0	0	510
12	0	0	0	0	509
13	0	0	0	0	508
14	0	0	0	0	508
15	0	0	0	0	507
0	0	0	0	0	507
1	0	0	0	0	505
2	0	0	0	0	505
3	0	0	0	0	504
4	0	0	0	0	502
5	0	0	0	0	501
