nSeq;I1;I2;O1;O2;A2
4;0;0;0;0;514
5;0;0;0;0;521
6;0;0;0;0;528
7;0;0;0;0;534
8;0;0;0;0;539
9;0;0;0;0;545
10;0;0;0;0;550
11;0;0;0;0;555
12;0;0;0;0;559
13;0;0;0;0;563
14;0;0;0;0;566
15;0;0;0;0;568
0;0;0;0;0;569
1;0;0;0;0;572
2;0;0;0;0;572
3;0;0;0;0;573
4;0;0;0;0;574
5;0;0;0;0;575
6;0;0;0;0;575
7;0;0;0;0;575
8;0;0;0;0;576
9;0;0;0;0;577
10;0;0;0;0;577
11;0;0;0;0;578
12;0;0;0;0;578
13;0;0;0;0;579
14;0;0;0;0;579
15;0;0;0;0;577
0;0;0;0;0;578
1;0;0;0;0;579
2;0;0;0;0;579
3;0;0;0;0;579
4;0;0;0;0;578
5;0;0;0;0;578
6;0;0;0;0;577
7;0;0;0;0;578
8;0;0;0;0;577
9;0;0;0;0;577
10;0;0;0;0;577
11;0;0;0;0;576
12;0;0;0;0;576
13;0;0;0;0;575
14;0;0;0;0;575
15;0;0;0;0;576
0;0;0;0;0;575
1;0;0;0;0;575
2;0;0;0;0;575
3;0;0;0;0;575
4;0;0;0;0;574
5;0;0;0;0;573
6;0;0;0;0;573
7;0;0;0;0;573
8;0;0;0;0;572
9;0;0;0;0;572
10;0;0;0;0;571
11;0;0;0;0;571
12;0;0;0;0;572
13;0;0;0;0;571
14;0;0;0;0;570
15;0;0;0;0;570
0;0;0;0;0;570
1;0;0;0;0;570
2;0;0;0;0;569
3;0;0;0;0;568
4;0;0;0;0;566
5;0;0;0;0;565
6;0;0;0;0;564
7;0;0;0;0;564
8;0;0;0;0;564
9;0;0;0;0;562
10;0;0;0;0;561
11;0;0;0;0;561
12;0;0;0;0;561
13;0;0;0;0;561
14;0;0;0;0;561
15;0;0;0;0;560
0;0;0;0;0;560
1;0;0;0;0;560
2;0;0;0;0;560
3;0;0;0;0;559
4;0;0;0;0;559
5;0;0;0;0;559
6;0;0;0;0;559
7;0;0;0;0;559
8;0;0;0;0;559
9;0;0;0;0;559
10;0;0;0;0;560
11;0;0;0;0;560
12;0;0;0;0;560
13;0;0;0;0;560
14;0;0;0;0;560
15;0;0;0;0;560
0;0;0;0;0;559
1;0;0;0;0;560
2;0;0;0;0;560
3;0;0;0;0;559
4;0;0;0;0;559
5;0;0;0;0;558
6;0;0;0;0;557
7;0;0;0;0;556
8;0;0;0;0;557
9;0;0;0;0;557
10;0;0;0;0;556
11;0;0;0;0;557
12;0;0;0;0;556
13;0;0;0;0;556
14;0;0;0;0;555
15;0;0;0;0;554
0;0;0;0;0;555
1;0;0;0;0;556
2;0;0;0;0;557
3;0;0;0;0;557
4;0;0;0;0;559
5;0;0;0;0;559
6;0;0;0;0;559
7;0;0;0;0;560
8;0;0;0;0;560
9;0;0;0;0;561
10;0;0;0;0;562
11;0;0;0;0;562
12;0;0;0;0;561
13;0;0;0;0;562
14;0;0;0;0;563
15;0;0;0;0;564
0;0;0;0;0;565
1;0;0;0;0;565
2;0;0;0;0;565
3;0;0;0;0;564
4;0;0;0;0;564
5;0;0;0;0;564
6;0;0;0;0;563
7;0;0;0;0;563
8;0;0;0;0;562
9;0;0;0;0;562
10;0;0;0;0;562
11;0;0;0;0;563
12;0;0;0;0;563
13;0;0;0;0;563
14;0;0;0;0;565
15;0;0;0;0;566
0;0;0;0;0;566
1;0;0;0;0;567
2;0;0;0;0;568
3;0;0;0;0;569
4;0;0;0;0;569
5;0;0;0;0;571
6;0;0;0;0;571
7;0;0;0;0;571
8;0;0;0;0;572
9;0;0;0;0;572
10;0;0;0;0;571
11;0;0;0;0;571
12;0;0;0;0;571
13;0;0;0;0;571
14;0;0;0;0;571
15;0;0;0;0;571
0;0;0;0;0;570
1;0;0;0;0;570
2;0;0;0;0;571
3;0;0;0;0;569
4;0;0;0;0;570
5;0;0;0;0;569
6;0;0;0;0;568
7;0;0;0;0;568
8;0;0;0;0;567
9;0;0;0;0;566
10;0;0;0;0;566
11;0;0;0;0;565
12;0;0;0;0;564
13;0;0;0;0;563
14;0;0;0;0;563
15;0;0;0;0;562
0;0;0;0;0;560
1;0;0;0;0;559
2;0;0;0;0;558
3;0;0;0;0;557
4;0;0;0;0;557
5;0;0;0;0;556
6;0;0;0;0;555
7;0;0;0;0;554
8;0;0;0;0;553
9;0;0;0;0;553
10;0;0;0;0;551
11;0;0;0;0;549
12;0;0;0;0;547
13;0;0;0;0;545
14;0;0;0;0;543
15;0;0;0;0;540
0;0;0;0;0;538
1;0;0;0;0;536
2;0;0;0;0;534
3;0;0;0;0;531
4;0;0;0;0;528
5;0;0;0;0;527
6;0;0;0;0;524
7;0;0;0;0;521
8;0;0;0;0;518
9;0;0;0;0;515
10;0;0;0;0;513
11;0;0;0;0;512
12;0;0;0;0;511
13;0;0;0;0;510
14;0;0;0;0;508
15;0;0;0;0;506
0;0;0;0;0;504
1;0;0;0;0;501
2;0;0;0;0;499
3;0;0;0;0;497
4;0;0;0;0;495
5;0;0;0;0;494
6;0;0;0;0;493
7;0;0;0;0;491
8;0;0;0;0;489
9;0;0;0;0;488
10;0;0;0;0;486
11;0;0;0;0;484
12;0;0;0;0;482
13;0;0;0;0;482
14;0;0;0;0;482
15;0;0;0;0;480
0;0;0;0;0;478
1;0;0;0;0;477
2;0;0;0;0;475
3;0;0;0;0;475
4;0;0;0;0;473
5;0;0;0;0;472
6;0;0;0;0;471
7;0;0;0;0;469
8;0;0;0;0;469
9;0;0;0;0;469
10;0;0;0;0;469
11;0;0;0;0;469
12;0;0;0;0;469
13;0;0;0;0;470
14;0;0;0;0;470
15;0;0;0;0;470
0;0;0;0;0;471
1;0;0;0;0;471
2;0;0;0;0;472
3;0;0;0;0;472
4;0;0;0;0;471
5;0;0;0;0;470
6;0;0;0;0;470
7;0;0;0;0;470
8;0;0;0;0;469
9;0;0;0;0;469
10;0;0;0;0;468
11;0;0;0;0;468
12;0;0;0;0;467
13;0;0;0;0;467
14;0;0;0;0;466
15;0;0;0;0;466
0;0;0;0;0;466
1;0;0;0;0;467
2;0;0;0;0;467
3;0;0;0;0;467
4;0;0;0;0;467
5;0;0;0;0;467
6;0;0;0;0;467
7;0;0;0;0;468
8;0;0;0;0;469
9;0;0;0;0;469
10;0;0;0;0;470
11;0;0;0;0;470
12;0;0;0;0;470
13;0;0;0;0;470
14;0;0;0;0;471
15;0;0;0;0;471
0;0;0;0;0;470
1;0;0;0;0;469
2;0;0;0;0;470
3;0;0;0;0;469
4;0;0;0;0;469
5;0;0;0;0;470
6;0;0;0;0;470
7;0;0;0;0;471
8;0;0;0;0;471
9;0;0;0;0;471
10;0;0;0;0;472
11;0;0;0;0;472
12;0;0;0;0;472
13;0;0;0;0;472
14;0;0;0;0;472
15;0;0;0;0;471
0;0;0;0;0;471
1;0;0;0;0;473
2;0;0;0;0;473
3;0;0;0;0;472
4;0;0;0;0;473
5;0;0;0;0;472
6;0;0;0;0;473
7;0;0;0;0;475
8;0;0;0;0;475
9;0;0;0;0;475
10;0;0;0;0;475
11;0;0;0;0;475
12;0;0;0;0;476
13;0;0;0;0;476
14;0;0;0;0;477
15;0;0;0;0;476
0;0;0;0;0;476
1;0;0;0;0;477
2;0;0;0;0;477
3;0;0;0;0;477
4;0;0;0;0;478
5;0;0;0;0;478
6;0;0;0;0;478
7;0;0;0;0;479
8;0;0;0;0;479
9;0;0;0;0;479
10;0;0;0;0;480
11;0;0;0;0;481
12;0;0;0;0;482
13;0;0;0;0;482
14;0;0;0;0;483
15;0;0;0;0;483
0;0;0;0;0;483
1;0;0;0;0;484
2;0;0;0;0;485
3;0;0;0;0;485
4;0;0;0;0;486
5;0;0;0;0;486
6;0;0;0;0;486
