%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
72.0, 135224.2094545614, 187500.0, 155161.76434299521, 141075.22560062713, 66502.11709763017, 117379.49310296692, 124611.44472497044, 128385.93910764923, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859526662133E9, 0.0, 2024-09-25 12:39:12.666
73.0, 135241.19678034744, 187500.0, 155183.93727349487, 141078.82423148444, 66524.13356591863, 117379.24723377792, 124616.40681223951, 128376.84194765592, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952670222E9, 0.0, 2024-09-25 12:39:12.670
74.0, 135248.25993159533, 187500.0, 155245.2928120247, 141093.5540310805, 66564.63492687166, 117391.67480369507, 124617.88202737356, 128393.87397693086, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859526742501E9, 0.0, 2024-09-25 12:39:12.674
75.0, 135226.0646493512, 187500.0, 155224.61744840353, 141090.22362115665, 66545.56888885128, 117394.58053047425, 124614.97630059437, 128397.42790429926, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859526782846E9, 0.0, 2024-09-25 12:39:12.678
76.0, 135212.83241663367, 187500.0, 155170.25800588823, 141074.77856573803, 66509.98491167843, 117384.56694895828, 124607.86844585759, 128394.32101181996, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72728595268231E9, 0.0, 2024-09-25 12:39:12.682
77.0, 135241.26383558082, 187500.0, 155179.51162809273, 141080.0535774295, 66522.9042199736, 117382.24236753493, 124617.5691029512, 128387.7495989501, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952686247E9, 0.0, 2024-09-25 12:39:12.686
78.0, 135242.94021641495, 187500.0, 155235.68156190892, 141088.12255717785, 66555.67187734507, 117384.58930070273, 124611.40002148153, 128392.01878214107, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859526893127E9, 0.0, 2024-09-25 12:39:12.689
79.0, 135222.60012896062, 187500.0, 155233.46873920783, 141087.6531705443, 66545.18890919554, 117389.12670482717, 124605.4097539675, 128402.03236365705, -0.264, 0.794, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859526943042E9, 0.0, 2024-09-25 12:39:12.694
80.0, 135221.88487313807, 187500.0, 155182.50676184974, 141083.11576641988, 66512.95769369099, 117385.72923966995, 124612.00351858181, 128395.9526891652, -0.268, 0.8, 0.522, 192.0, 247.0, 160.0, 25.0, 0.0, 16.0, 80.0, 0.0, 0.0, 0.0, 1.72728595269826E9, 0.0, 2024-09-25 12:39:12.698
81.0, 135235.78765818928, 187500.0, 155173.16373266742, 141083.4510425867, 66512.10832740169, 117379.71662041148, 124615.55744595021, 128387.07904661645, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527022796E9, 0.0, 2024-09-25 12:39:12.702
82.0, 135239.6321582356, 187500.0, 155217.5319454112, 141085.17212690975, 66541.99260973843, 117373.01109707488, 124611.69059415945, 128378.83125291244, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527062616E9, 0.0, 2024-09-25 12:39:12.706
83.0, 135227.9645476299, 187500.0, 155225.9362013264, 141089.66482754526, 66542.03731322734, 117378.82255063327, 124611.19885578143, 128378.67479070125, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527122753E9, 0.0, 2024-09-25 12:39:12.712
84.0, 135214.48644572336, 187500.0, 155181.9256164939, 141082.22169664165, 66513.51648730236, 117385.05868733629, 124605.63327141205, 128387.81665418348, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527152977E9, 0.0, 2024-09-25 12:39:12.715
85.0, 135225.0141173618, 187500.0, 155159.05978191612, 141071.62696976983, 66502.38531856363, 117374.1063325532, 124601.18527426544, 128383.01102912558, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527182753E9, 0.0, 2024-09-25 12:39:12.718
86.0, 135249.0198909068, 187500.0, 155207.1830877284, 141076.79022273902, 66535.5553073353, 117370.57475692926, 124601.98993706584, 128379.07712210144, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952723318E9, 0.0, 2024-09-25 12:39:12.723
87.0, 135246.44944029444, 187500.0, 155231.9935240738, 141090.08951068993, 66550.03923774234, 117381.03537333434, 124609.38836448055, 128380.5523372355, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527272844E9, 0.0, 2024-09-25 12:39:12.727
88.0, 135219.42618124798, 187500.0, 155186.77594504072, 141078.73482450662, 66517.6962635155, 117381.23653903443, 124604.67214640048, 128387.19080533873, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527313125E9, 0.0, 2024-09-25 12:39:12.731
89.0, 135217.32511726918, 187500.0, 155161.6302325285, 141080.1429844073, 66506.83331571023, 117387.51737922638, 124614.28339651626, 128388.37544779485, -0.268, 0.8, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952737357E9, 0.0, 2024-09-25 12:39:12.737
90.0, 135229.23859706387, 187500.0, 155201.55044812566, 141085.61916179885, 66536.80700502479, 117388.18793156004, 124617.70321341792, 128382.54164249203, -0.264, 0.796, 0.522, 192.0, 247.0, 192.0, 24.0, 224.0, 16.0, 80.0, 0.0, 0.0, 0.0, 1.7272859527403405E9, 0.0, 2024-09-25 12:39:12.740
91.0, 135233.9771668884, 187500.0, 155234.02753281922, 141090.2012694122, 66552.54263312134, 117390.9595478725, 124613.18816103795, 128387.32491580545, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527433484E9, 0.0, 2024-09-25 12:39:12.743
92.0, 135220.02967834828, 187500.0, 155200.0305295027, 141088.2119641557, 66528.49215608742, 117392.16654207309, 124613.67989941596, 128395.7068199762, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527473648E9, 0.0, 2024-09-25 12:39:12.747
93.0, 135217.92861436948, 187500.0, 155151.1696161234, 141078.42190008424, 66499.52429527334, 117379.22488203346, 124618.30671051821, 128377.75836917858, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952750346E9, 0.0, 2024-09-25 12:39:12.750
94.0, 135234.0665738662, 187500.0, 155183.44553511686, 141080.6570745298, 66524.91587697457, 117378.71079191098, 124618.8208006407, 128377.37838952284, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72728595275431E9, 0.0, 2024-09-25 12:39:12.754
95.0, 135231.7643441873, 187500.0, 155235.65921016445, 141090.49184209012, 66556.87887154566, 117389.37257401618, 124619.8713326301, 128390.34240130693, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527582948E9, 0.0, 2024-09-25 12:39:12.758
96.0, 135224.924710384, 187500.0, 155219.09656752308, 141095.2527636591, 66542.39494113863, 117403.63298697866, 124624.58755071016, 128406.70387824821, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527623527E9, 0.0, 2024-09-25 12:39:12.762
97.0, 135223.29303303876, 187500.0, 155164.55831105213, 141080.9476472077, 66507.72738548844, 117395.25108280791, 124620.9665681084, 128394.43277054225, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952765319E9, 0.0, 2024-09-25 12:39:12.765
98.0, 135232.50195175433, 187500.0, 155185.34543339556, 141075.4044145828, 66526.9051822311, 117392.6582804511, 124609.94715809193, 128401.74179097913, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527693796E9, 0.0, 2024-09-25 12:39:12.769
99.0, 135237.50874251232, 187500.0, 155236.30741075368, 141083.2945803755, 66557.81764481278, 117397.1062775977, 124610.84122787014, 128407.17326488177, -0.264, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527733648E9, 0.0, 2024-09-25 12:39:12.773
100.0, 135224.2094545614, 187500.0, 155211.2734569637, 141084.0098361981, 66533.47659510096, 117397.01687061989, 124610.77417263678, 128395.23743334264, -0.266, 0.796, 0.522, 192.0, 247.0, 176.0, 24.0, 224.0, 16.0, 80.0, 0.0, 0.0, 0.0, 1.7272859527773569E9, 0.0, 2024-09-25 12:39:12.777
101.0, 135225.84113190667, 187500.0, 155158.05395341563, 141080.0088739406, 66499.30077782879, 117392.27830079535, 124614.08223081616, 128378.47362500116, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527823875E9, 0.0, 2024-09-25 12:39:12.782
102.0, 135235.2288645779, 187500.0, 155171.0850204331, 141078.71247276218, 66514.63407452514, 117393.21707406249, 124613.8587133716, 128384.97798263765, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527863533E9, 0.0, 2024-09-25 12:39:12.786
103.0, 135242.09085012565, 187500.0, 155224.50568968127, 141085.68621703223, 66547.69230457454, 117390.53486472784, 124614.37280349409, 128382.40753202529, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527903762E9, 0.0, 2024-09-25 12:39:12.790
104.0, 135222.33190802718, 187500.0, 155223.36575071403, 141085.3956443543, 66543.5572318503, 117393.66410895159, 124611.02004182579, 128385.82734892695, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527944393E9, 0.0, 2024-09-25 12:39:12.794
105.0, 135214.77701840128, 187500.0, 155173.1860844119, 141073.72803374863, 66511.61658902366, 117389.73020192745, 124610.61771042559, 128379.59121222392, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859527983837E9, 0.0, 2024-09-25 12:39:12.798
106.0, 135232.8148761767, 187500.0, 155168.80514249863, 141071.53756279201, 66512.93534194653, 117388.27733853787, 124610.55065519223, 128377.4007412673, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952801432E9, 0.0, 2024-09-25 12:39:12.801
107.0, 135250.36099557413, 187500.0, 155218.06838727812, 141084.18865015372, 66545.07715047325, 117387.02564084837, 124611.62353892608, 128370.2034795527, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952805514E9, 0.0, 2024-09-25 12:39:12.805
108.0, 135240.19095184695, 187500.0, 155235.68156190892, 141096.23624041514, 66551.06741798729, 117396.39102177514, 124612.62936742656, 128379.27828780154, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952810504E9, 0.0, 2024-09-25 12:39:12.810
109.0, 135228.63509996358, 187500.0, 155194.84492478907, 141094.6045630699, 66524.87117348566, 117399.98965263244, 124616.13859130605, 128387.92841290575, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528144658E9, 0.0, 2024-09-25 12:39:12.814
110.0, 135227.5175127408, 187500.0, 155162.99368894027, 141080.76883325205, 66511.5942372792, 117382.84586463522, 124609.99186158084, 128375.23262205513, -0.266, 0.796, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528184545E9, 0.0, 2024-09-25 12:39:12.818
111.0, 135239.81097219122, 187500.0, 155216.7272826108, 141090.53654557903, 66551.40269415411, 117389.03729784934, 124609.76834413629, 128389.6494972288, -0.278, 0.798, 0.524, 192.0, 247.0, 80.0, 24.0, 240.0, 16.0, 96.0, 0.0, 0.0, 0.0, 1.7272859528215408E9, 0.0, 2024-09-25 12:39:12.821
112.0, 135234.3794982886, 187500.0, 155242.2976782677, 141097.68910380473, 66560.09752274722, 117392.54652172883, 124610.37184123659, 128392.309354819, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528255184E9, 0.0, 2024-09-25 12:39:12.825
113.0, 135223.3600882721, 187500.0, 155189.59226484207, 141089.46366184516, 66522.34542636221, 117384.83516989174, 124609.74599239184, 128373.73505517663, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952830478E9, 0.0, 2024-09-25 12:39:12.830
114.0, 135238.425164035, 187500.0, 155151.54959577916, 141086.1556036658, 66503.50290578639, 117381.72827741246, 124619.29018727425, 128355.22781076764, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528354917E9, 0.0, 2024-09-25 12:39:12.835
115.0, 135252.14913513054, 187500.0, 155205.90903829446, 141095.92331599275, 66546.39590339613, 117390.69132693904, 124623.80523965422, 128372.12572957586, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528395164E9, 0.0, 2024-09-25 12:39:12.839
116.0, 135239.4756960244, 187500.0, 155247.97502135934, 141102.15945269578, 66569.70877286301, 117395.67576595256, 124615.82566688367, 128394.4104187978, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528435135E9, 0.0, 2024-09-25 12:39:12.843
117.0, 135223.00246036082, 187500.0, 155215.3861779435, 141096.72797879315, 66543.24430742793, 117400.32492879927, 124611.5117802038, 128408.15674163781, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528475103E9, 0.0, 2024-09-25 12:39:12.847
118.0, 135225.28233829528, 187500.0, 155169.14041866548, 141085.57445830994, 66515.77401349235, 117393.28412929585, 124612.62936742656, 128399.52896827806, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528514855E9, 0.0, 2024-09-25 12:39:12.851
119.0, 135254.2278473649, 187500.0, 155190.26281717574, 141089.66482754526, 66533.52129858987, 117389.77490541637, 124620.29601577474, 128383.05573261449, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528544943E9, 0.0, 2024-09-25 12:39:12.854
120.0, 135253.95962643143, 187500.0, 155235.01100957525, 141093.91165899177, 66561.6621448591, 117392.83709440674, 124621.90534137552, 128378.92065989027, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528575294E9, 0.0, 2024-09-25 12:39:12.857
121.0, 135231.80904767622, 187500.0, 155214.84973607658, 141088.07785368894, 66547.66995283008, 117397.08392585325, 124618.88785587405, 128386.38614253834, -0.278, 0.798, 0.524, 192.0, 247.0, 80.0, 24.0, 240.0, 16.0, 96.0, 0.0, 0.0, 0.0, 1.7272859528615704E9, 0.0, 2024-09-25 12:39:12.861
122.0, 135223.89653013906, 187500.0, 155163.59718604054, 141072.67750175923, 66515.19286813651, 117390.91484438359, 124613.29991976023, 128384.64270647083, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528655748E9, 0.0, 2024-09-25 12:39:12.865
123.0, 135242.11320187012, 187500.0, 155171.80027625564, 141072.0963564034, 66525.56407756377, 117385.86335013669, 124617.90437911802, 128374.02562785456, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528705907E9, 0.0, 2024-09-25 12:39:12.870
124.0, 135244.0801553822, 187500.0, 155228.2384310053, 141079.11480416238, 66560.45515065851, 117389.37257401618, 124615.02100408329, 128380.59704072442, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528736029E9, 0.0, 2024-09-25 12:39:12.873
125.0, 135230.3114807977, 187500.0, 155222.136404769, 141082.46756583065, 66550.84390054274, 117399.45321076551, 124615.19981803893, 128397.85258744391, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952877534E9, 0.0, 2024-09-25 12:39:12.877
126.0, 135222.8236464052, 187500.0, 155164.3347936076, 141070.554086036, 66514.85759196969, 117395.56400723029, 124617.32323376219, 128392.08583737444, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528815477E9, 0.0, 2024-09-25 12:39:12.881
127.0, 135234.49125701087, 187500.0, 155158.63509877148, 141064.4967632886, 66516.57867629275, 117382.66705067958, 124612.53996044875, 128380.50763374659, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528855937E9, 0.0, 2024-09-25 12:39:12.885
128.0, 135244.16956236, 187500.0, 155223.90219258098, 141075.6055802829, 66559.7622465804, 117390.42310600558, 124611.60118718163, 128395.93033742075, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528895955E9, 0.0, 2024-09-25 12:39:12.889
129.0, 135239.54275125774, 187500.0, 155231.4347304624, 141084.47922283164, 66557.12474073467, 117396.92746364206, 124615.19981803893, 128399.0595816445, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952894591E9, 0.0, 2024-09-25 12:39:12.894
130.0, 135231.69728895393, 187500.0, 155179.10929669254, 141074.3538825934, 66520.42317633906, 117390.02077460538, 124613.12110580459, 128390.07418037346, -0.278, 0.798, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859528985565E9, 0.0, 2024-09-25 12:39:12.898
131.0, 135244.54954201574, 187500.0, 155159.7303342498, 141069.3023883465, 66512.28714135733, 117382.06355357928, 124617.30088201772, 128371.52223247556, -0.27, 0.798, 0.526, 192.0, 247.0, 144.0, 24.0, 240.0, 16.0, 112.0, 0.0, 0.0, 0.0, 1.7272859529015956E9, 0.0, 2024-09-25 12:39:12.901
132.0, 135253.51259154233, 187500.0, 155215.1850122434, 141076.38789133882, 66552.02854299886, 117386.01981234788, 124615.5127424613, 128379.32299129046, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529055805E9, 0.0, 2024-09-25 12:39:12.905
133.0, 135237.6205012346, 187500.0, 155238.2520125213, 141078.6007140399, 66562.95854603751, 117392.54652172883, 124608.82957086916, 128392.555224008, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529095542E9, 0.0, 2024-09-25 12:39:12.909
134.0, 135228.3668790301, 187500.0, 155181.0762502046, 141071.1575831363, 66524.13356591863, 117388.54555947133, 124611.04239357024, 128376.73018893364, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529135735E9, 0.0, 2024-09-25 12:39:12.913
135.0, 135231.09379185364, 187500.0, 155154.79059872517, 141064.3850045663, 66508.5991035222, 117382.95762335749, 124606.75085863483, 128373.06450284297, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952917628E9, 0.0, 2024-09-25 12:39:12.917
136.0, 135243.34254781515, 187500.0, 155200.81284055865, 141070.4423273137, 66542.3055341608, 117378.57668144426, 124607.0637830572, 128371.052845842, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529217105E9, 0.0, 2024-09-25 12:39:12.921
137.0, 135242.29201582575, 187500.0, 155236.8438526206, 141085.3956443543, 66563.13735999315, 117387.83030364875, 124611.78000113726, 128380.88761340233, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529267223E9, 0.0, 2024-09-25 12:39:12.926
138.0, 135229.68563195298, 187500.0, 155196.81187830115, 141082.82519374194, 66531.04025495533, 117387.33856527074, 124608.6060534246, 128385.69323846023, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952929707E9, 0.0, 2024-09-25 12:39:12.929
139.0, 135240.928559414, 187500.0, 155154.3659155805, 141070.82230696946, 66504.44167905352, 117376.11798955417, 124605.63327141205, 128372.90804063178, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529337385E9, 0.0, 2024-09-25 12:39:12.933
140.0, 135270.8798969841, 187500.0, 155189.68167181988, 141075.58322853842, 66531.28612414433, 117375.02275407586, 124608.87427435808, 128367.36480800687, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529376655E9, 0.0, 2024-09-25 12:39:12.937
141.0, 135252.81968746422, 187500.0, 155239.1460822995, 141086.24501064362, 66562.7126768485, 117386.31038502579, 124610.77417263678, 128383.43571227023, -0.268, 0.8, 0.532, 192.0, 247.0, 160.0, 25.0, 0.0, 16.0, 160.0, 0.0, 0.0, 0.0, 1.7272859529416757E9, 0.0, 2024-09-25 12:39:12.941
142.0, 135223.24832954982, 187500.0, 155211.0275877747, 141081.93112396373, 66541.54557484933, 117388.07617283777, 124612.00351858181, 128390.96825015168, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529457612E9, 0.0, 2024-09-25 12:39:12.945
143.0, 135225.03646910627, 187500.0, 155159.95385169433, 141068.296559846, 66511.92951344604, 117376.25210002091, 124609.2095505249, 128378.22775581214, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529496973E9, 0.0, 2024-09-25 12:39:12.949
144.0, 135244.5718937602, 187500.0, 155181.52328509372, 141067.13426913432, 66528.17923166505, 117373.32402149726, 124604.73920163384, 128372.90804063178, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529546988E9, 0.0, 2024-09-25 12:39:12.954
145.0, 135244.6836524825, 187500.0, 155236.66503866494, 141079.27126637354, 66561.88566230366, 117380.32011751177, 124603.01811731078, 128388.17428209475, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529577131E9, 0.0, 2024-09-25 12:39:12.957
146.0, 135230.08796335317, 187500.0, 155212.77102384222, 141075.33735934942, 66543.37841789465, 117377.59320468822, 124606.34852723463, 128386.9002326608, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529607177E9, 0.0, 2024-09-25 12:39:12.960
147.0, 135229.8197424197, 187500.0, 155149.85086320055, 141061.2334085981, 66504.3969755646, 117365.52326268236, 124606.12500979008, 128359.42993872524, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529657505E9, 0.0, 2024-09-25 12:39:12.965
148.0, 135246.33768157216, 187500.0, 155159.2832993607, 141064.07208014396, 66519.48440307194, 117361.41054170259, 124609.70128890293, 128346.35416821888, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952969713E9, 0.0, 2024-09-25 12:39:12.969
149.0, 135251.63504500806, 187500.0, 155224.10335828108, 141076.298484361, 66563.11500824869, 117374.08398080875, 124610.55065519223, 128367.0518835845, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529737425E9, 0.0, 2024-09-25 12:39:12.973
150.0, 135234.29009131077, 187500.0, 155218.76129135626, 141074.06330991548, 66553.4143511551, 117378.59903318872, 124603.28633824424, 128382.78751168103, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529777398E9, 0.0, 2024-09-25 12:39:12.977
151.0, 135228.09865809663, 187500.0, 155167.24052038678, 141065.01085341108, 66519.41734783856, 117378.08494306623, 124605.18623652295, 128390.27534607355, -0.268, 0.8, 0.532, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529817412E9, 0.0, 2024-09-25 12:39:12.981
