4,0,0,0,0,514
5,0,0,0,0,513
6,0,0,0,0,511
7,0,0,0,0,511
8,0,0,0,0,510
9,0,0,0,0,508
10,0,0,0,0,508
11,0,0,0,0,506
12,0,0,0,0,504
13,0,0,0,0,506
14,0,0,0,0,506
15,0,0,0,0,505
0,0,0,0,0,504
1,0,0,0,0,503
2,0,0,0,0,502
3,0,0,0,0,502
4,0,0,0,0,503
5,0,0,0,0,504
6,0,0,0,0,504
7,0,0,0,0,506
8,0,0,0,0,506
9,0,0,0,0,505
10,0,0,0,0,504
11,0,0,0,0,504
12,0,0,0,0,504
13,0,0,0,0,504
14,0,0,0,0,503
15,0,0,0,0,503
0,0,0,0,0,502
1,0,0,0,0,502
2,0,0,0,0,499
3,0,0,0,0,499
4,0,0,0,0,497
5,0,0,0,0,497
6,0,0,0,0,496
7,0,0,0,0,498
8,0,0,0,0,497
9,0,0,0,0,497
10,0,0,0,0,495
11,0,0,0,0,495
12,0,0,0,0,495
13,0,0,0,0,494
14,0,0,0,0,493
15,0,0,0,0,494
0,0,0,0,0,494
1,0,0,0,0,495
2,0,0,0,0,494
3,0,0,0,0,491
4,0,0,0,0,491
5,0,0,0,0,492
6,0,0,0,0,494
7,0,0,0,0,494
8,0,0,0,0,495
9,0,0,0,0,495
10,0,0,0,0,494
11,0,0,0,0,494
12,0,0,0,0,495
13,0,0,0,0,494
14,0,0,0,0,492
15,0,0,0,0,491
0,0,0,0,0,491
1,0,0,0,0,493
2,0,0,0,0,493
3,0,0,0,0,493
4,0,0,0,0,494
5,0,0,0,0,493
6,0,0,0,0,492
7,0,0,0,0,492
8,0,0,0,0,492
9,0,0,0,0,492
10,0,0,0,0,492
11,0,0,0,0,492
12,0,0,0,0,493
13,0,0,0,0,495
14,0,0,0,0,494
15,0,0,0,0,495
0,0,0,0,0,496
1,0,0,0,0,496
2,0,0,0,0,496
3,0,0,0,0,496
4,0,0,0,0,495
5,0,0,0,0,496
6,0,0,0,0,496
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,496
10,0,0,0,0,495
11,0,0,0,0,494
12,0,0,0,0,493
13,0,0,0,0,492
14,0,0,0,0,493
15,0,0,0,0,495
0,0,0,0,0,496
1,0,0,0,0,496
2,0,0,0,0,494
3,0,0,0,0,492
4,0,0,0,0,492
5,0,0,0,0,492
6,0,0,0,0,494
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,495
10,0,0,0,0,495
11,0,0,0,0,495
12,0,0,0,0,496
13,0,0,0,0,497
14,0,0,0,0,497
15,0,0,0,0,497
0,0,0,0,0,497
1,0,0,0,0,497
2,0,0,0,0,497
3,0,0,0,0,497
4,0,0,0,0,498
5,0,0,0,0,498
6,0,0,0,0,499
7,0,0,0,0,499
8,0,0,0,0,500
9,0,0,0,0,499
10,0,0,0,0,499
11,0,0,0,0,499
12,0,0,0,0,499
13,0,0,0,0,498
14,0,0,0,0,498
15,0,0,0,0,499
0,0,0,0,0,500
1,0,0,0,0,501
2,0,0,0,0,500
3,0,0,0,0,497
4,0,0,0,0,496
5,0,0,0,0,498
6,0,0,0,0,497
7,0,0,0,0,498
8,0,0,0,0,499
9,0,0,0,0,500
10,0,0,0,0,502
11,0,0,0,0,502
12,0,0,0,0,502
13,0,0,0,0,503
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,503
1,0,0,0,0,503
2,0,0,0,0,503
3,0,0,0,0,503
4,0,0,0,0,503
5,0,0,0,0,502
6,0,0,0,0,501
7,0,0,0,0,502
8,0,0,0,0,501
9,0,0,0,0,502
10,0,0,0,0,502
11,0,0,0,0,503
12,0,0,0,0,502
13,0,0,0,0,500
14,0,0,0,0,499
15,0,0,0,0,499
0,0,0,0,0,500
1,0,0,0,0,500
2,0,0,0,0,501
3,0,0,0,0,502
4,0,0,0,0,503
5,0,0,0,0,502
6,0,0,0,0,501
7,0,0,0,0,501
8,0,0,0,0,502
9,0,0,0,0,501
10,0,0,0,0,500
11,0,0,0,0,501
12,0,0,0,0,501
13,0,0,0,0,503
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,506
1,0,0,0,0,506
2,0,0,0,0,505
3,0,0,0,0,505
4,0,0,0,0,504
5,0,0,0,0,505
6,0,0,0,0,505
7,0,0,0,0,505
8,0,0,0,0,505
9,0,0,0,0,504
10,0,0,0,0,503
11,0,0,0,0,503
12,0,0,0,0,501
13,0,0,0,0,500
14,0,0,0,0,500
15,0,0,0,0,498
0,0,0,0,0,498
1,0,0,0,0,500
2,0,0,0,0,502
3,0,0,0,0,503
4,0,0,0,0,503
5,0,0,0,0,503
6,0,0,0,0,501
7,0,0,0,0,500
8,0,0,0,0,501
9,0,0,0,0,501
10,0,0,0,0,503
11,0,0,0,0,503
12,0,0,0,0,502
13,0,0,0,0,502
14,0,0,0,0,502
15,0,0,0,0,501
0,0,0,0,0,499
1,0,0,0,0,499
2,0,0,0,0,500
3,0,0,0,0,499
4,0,0,0,0,499
5,0,0,0,0,500
6,0,0,0,0,501
7,0,0,0,0,500
8,0,0,0,0,499
9,0,0,0,0,499
10,0,0,0,0,500
11,0,0,0,0,500
12,0,0,0,0,502
13,0,0,0,0,503
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,503
1,0,0,0,0,502
2,0,0,0,0,502
3,0,0,0,0,502
4,0,0,0,0,502
5,0,0,0,0,502
6,0,0,0,0,503
7,0,0,0,0,503
8,0,0,0,0,502
9,0,0,0,0,503
10,0,0,0,0,504
11,0,0,0,0,503
12,0,0,0,0,502
13,0,0,0,0,502
14,0,0,0,0,504
15,0,0,0,0,503
0,0,0,0,0,502
1,0,0,0,0,501
2,0,0,0,0,501
3,0,0,0,0,500
4,0,0,0,0,500
5,0,0,0,0,501
6,0,0,0,0,500
7,0,0,0,0,499
8,0,0,0,0,500
9,0,0,0,0,501
10,0,0,0,0,503
11,0,0,0,0,502
12,0,0,0,0,502
13,0,0,0,0,503
14,0,0,0,0,502
15,0,0,0,0,503
0,0,0,0,0,504
1,0,0,0,0,505
2,0,0,0,0,507
3,0,0,0,0,508
4,0,0,0,0,508
5,0,0,0,0,509
6,0,0,0,0,509
7,0,0,0,0,508
8,0,0,0,0,508
9,0,0,0,0,507
10,0,0,0,0,507
11,0,0,0,0,507
12,0,0,0,0,507
13,0,0,0,0,506
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,504
1,0,0,0,0,504
2,0,0,0,0,504
3,0,0,0,0,503
4,0,0,0,0,503
5,0,0,0,0,503
6,0,0,0,0,503
7,0,0,0,0,503
8,0,0,0,0,502
9,0,0,0,0,503
10,0,0,0,0,504
11,0,0,0,0,504
12,0,0,0,0,504
13,0,0,0,0,504
14,0,0,0,0,505
15,0,0,0,0,505
0,0,0,0,0,506
1,0,0,0,0,507
2,0,0,0,0,507
3,0,0,0,0,507
4,0,0,0,0,505
5,0,0,0,0,505
6,0,0,0,0,504
7,0,0,0,0,504
8,0,0,0,0,504
9,0,0,0,0,504
10,0,0,0,0,504
11,0,0,0,0,505
12,0,0,0,0,507
13,0,0,0,0,508
14,0,0,0,0,508
15,0,0,0,0,508
0,0,0,0,0,509
1,0,0,0,0,509
2,0,0,0,0,508
3,0,0,0,0,508
4,0,0,0,0,507
5,0,0,0,0,505
6,0,0,0,0,505
7,0,0,0,0,504
8,0,0,0,0,505
9,0,0,0,0,506
10,0,0,0,0,508
11,0,0,0,0,509
12,0,0,0,0,511
13,0,0,0,0,512
14,0,0,0,0,515
15,0,0,0,0,516
0,0,0,0,0,518
1,0,0,0,0,519
2,0,0,0,0,519
3,0,0,0,0,520
4,0,0,0,0,520
5,0,0,0,0,520
6,0,0,0,0,520
7,0,0,0,0,518
8,0,0,0,0,517
9,0,0,0,0,517
10,0,0,0,0,518
11,0,0,0,0,518
12,0,0,0,0,518
13,0,0,0,0,517
14,0,0,0,0,516
15,0,0,0,0,515
0,0,0,0,0,515
1,0,0,0,0,515
2,0,0,0,0,516
3,0,0,0,0,515
4,0,0,0,0,515
5,0,0,0,0,515
6,0,0,0,0,515
7,0,0,0,0,515
8,0,0,0,0,514
9,0,0,0,0,513
10,0,0,0,0,511
11,0,0,0,0,510
12,0,0,0,0,509
13,0,0,0,0,508
14,0,0,0,0,508
15,0,0,0,0,508
0,0,0,0,0,507
1,0,0,0,0,506
2,0,0,0,0,506
3,0,0,0,0,505
4,0,0,0,0,504
5,0,0,0,0,505
6,0,0,0,0,505
7,0,0,0,0,503
8,0,0,0,0,502
9,0,0,0,0,503
10,0,0,0,0,503
11,0,0,0,0,503
12,0,0,0,0,502
13,0,0,0,0,501
14,0,0,0,0,503
15,0,0,0,0,502
0,0,0,0,0,501
1,0,0,0,0,501
2,0,0,0,0,501
3,0,0,0,0,500
4,0,0,0,0,499
5,0,0,0,0,499
6,0,0,0,0,498
7,0,0,0,0,499
8,0,0,0,0,499
9,0,0,0,0,497
10,0,0,0,0,496
11,0,0,0,0,496
12,0,0,0,0,497
13,0,0,0,0,497
14,0,0,0,0,497
15,0,0,0,0,498
0,0,0,0,0,497
1,0,0,0,0,496
2,0,0,0,0,496
3,0,0,0,0,495
4,0,0,0,0,495
5,0,0,0,0,496
6,0,0,0,0,496
7,0,0,0,0,496
8,0,0,0,0,495
9,0,0,0,0,495
10,0,0,0,0,495
11,0,0,0,0,496
12,0,0,0,0,498
13,0,0,0,0,498
14,0,0,0,0,499
15,0,0,0,0,501
0,0,0,0,0,500
1,0,0,0,0,499
2,0,0,0,0,498
3,0,0,0,0,496
4,0,0,0,0,495
5,0,0,0,0,495
6,0,0,0,0,495
7,0,0,0,0,494
8,0,0,0,0,494
9,0,0,0,0,495
10,0,0,0,0,496
11,0,0,0,0,497
12,0,0,0,0,498
13,0,0,0,0,497
14,0,0,0,0,496
15,0,0,0,0,496
0,0,0,0,0,496
1,0,0,0,0,498
2,0,0,0,0,502
3,0,0,0,0,505
4,0,0,0,0,509
5,0,0,0,0,512
6,0,0,0,0,516
7,0,0,0,0,521
8,0,0,0,0,527
9,0,0,0,0,536
10,0,0,0,0,543
11,0,0,0,0,550
12,0,0,0,0,559
13,0,0,0,0,569
14,0,0,0,0,582
15,0,0,0,0,595
0,0,0,0,0,608
1,0,0,0,0,619
2,0,0,0,0,626
3,0,0,0,0,630
4,0,0,0,0,631
5,0,0,0,0,629
6,0,0,0,0,627
7,0,0,0,0,622
8,0,0,0,0,616
9,0,0,0,0,609
10,0,0,0,0,603
11,0,0,0,0,594
12,0,0,0,0,582
13,0,0,0,0,567
14,0,0,0,0,548
15,0,0,0,0,528
0,0,0,0,0,509
1,0,0,0,0,492
2,0,0,0,0,477
3,0,0,0,0,464
4,0,0,0,0,452
5,0,0,0,0,443
6,0,0,0,0,432
7,0,0,0,0,422
8,0,0,0,0,415
9,0,0,0,0,409
10,0,0,0,0,406
11,0,0,0,0,403
12,0,0,0,0,403
13,0,0,0,0,401
14,0,0,0,0,401
15,0,0,0,0,403
0,0,0,0,0,405
1,0,0,0,0,409
2,0,0,0,0,413
3,0,0,0,0,417
4,0,0,0,0,423
5,0,0,0,0,430
6,0,0,0,0,436
7,0,0,0,0,442
8,0,0,0,0,449
9,0,0,0,0,455
10,0,0,0,0,460
11,0,0,0,0,464
12,0,0,0,0,468
13,0,0,0,0,472
14,0,0,0,0,475
15,0,0,0,0,478
0,0,0,0,0,480
1,0,0,0,0,481
2,0,0,0,0,483
3,0,0,0,0,486
4,0,0,0,0,489
5,0,0,0,0,491
6,0,0,0,0,494
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,497
10,0,0,0,0,498
11,0,0,0,0,500
12,0,0,0,0,501
13,0,0,0,0,503
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,505
1,0,0,0,0,506
2,0,0,0,0,507
3,0,0,0,0,507
4,0,0,0,0,508
5,0,0,0,0,508
6,0,0,0,0,509
7,0,0,0,0,510
8,0,0,0,0,509
9,0,0,0,0,509
10,0,0,0,0,509
11,0,0,0,0,509
12,0,0,0,0,508
13,0,0,0,0,507
14,0,0,0,0,507
15,0,0,0,0,507
0,0,0,0,0,506
1,0,0,0,0,505
2,0,0,0,0,505
3,0,0,0,0,508
4,0,0,0,0,508
5,0,0,0,0,510
6,0,0,0,0,510
7,0,0,0,0,509
8,0,0,0,0,509
9,0,0,0,0,509
10,0,0,0,0,509
11,0,0,0,0,508
12,0,0,0,0,508
13,0,0,0,0,507
14,0,0,0,0,508
15,0,0,0,0,509
0,0,0,0,0,510
1,0,0,0,0,511
2,0,0,0,0,512
3,0,0,0,0,512
4,0,0,0,0,513
5,0,0,0,0,514
6,0,0,0,0,515
7,0,0,0,0,516
8,0,0,0,0,516
9,0,0,0,0,518
10,0,0,0,0,518
11,0,0,0,0,518
12,0,0,0,0,517
13,0,0,0,0,516
14,0,0,0,0,516
15,0,0,0,0,516
0,0,0,0,0,516
1,0,0,0,0,515
2,0,0,0,0,514
3,0,0,0,0,514
4,0,0,0,0,514
5,0,0,0,0,513
6,0,0,0,0,513
7,0,0,0,0,513
8,0,0,0,0,514
9,0,0,0,0,514
10,0,0,0,0,513
11,0,0,0,0,514
12,0,0,0,0,514
13,0,0,0,0,514
14,0,0,0,0,514
15,0,0,0,0,515
0,0,0,0,0,515
1,0,0,0,0,514
2,0,0,0,0,515
3,0,0,0,0,516
4,0,0,0,0,517
5,0,0,0,0,519
6,0,0,0,0,519
7,0,0,0,0,518
8,0,0,0,0,518
9,0,0,0,0,518
10,0,0,0,0,519
11,0,0,0,0,519
12,0,0,0,0,519
13,0,0,0,0,519
14,0,0,0,0,518
15,0,0,0,0,519
0,0,0,0,0,520
1,0,0,0,0,519
2,0,0,0,0,519
3,0,0,0,0,519
4,0,0,0,0,519
5,0,0,0,0,520
6,0,0,0,0,520
7,0,0,0,0,522
8,0,0,0,0,523
9,0,0,0,0,523
10,0,0,0,0,521
11,0,0,0,0,521
12,0,0,0,0,522
13,0,0,0,0,521
14,0,0,0,0,520
15,0,0,0,0,521
0,0,0,0,0,521
1,0,0,0,0,523
2,0,0,0,0,523
3,0,0,0,0,523
4,0,0,0,0,522
5,0,0,0,0,523
6,0,0,0,0,525
7,0,0,0,0,526
8,0,0,0,0,527
9,0,0,0,0,528
10,0,0,0,0,529
11,0,0,0,0,529
12,0,0,0,0,529
13,0,0,0,0,528
14,0,0,0,0,527
15,0,0,0,0,527
0,0,0,0,0,527
1,0,0,0,0,527
2,0,0,0,0,528
3,0,0,0,0,527
4,0,0,0,0,526
5,0,0,0,0,526
6,0,0,0,0,526
7,0,0,0,0,527
8,0,0,0,0,529
9,0,0,0,0,530
10,0,0,0,0,530
11,0,0,0,0,531
12,0,0,0,0,531
13,0,0,0,0,531
14,0,0,0,0,530
15,0,0,0,0,530
0,0,0,0,0,530
1,0,0,0,0,529
2,0,0,0,0,529
3,0,0,0,0,530
4,0,0,0,0,530
5,0,0,0,0,529
6,0,0,0,0,528
7,0,0,0,0,527
8,0,0,0,0,527
9,0,0,0,0,527
10,0,0,0,0,528
11,0,0,0,0,528
12,0,0,0,0,527
13,0,0,0,0,527
14,0,0,0,0,526
15,0,0,0,0,526
0,0,0,0,0,526
1,0,0,0,0,528
2,0,0,0,0,530
3,0,0,0,0,529
4,0,0,0,0,529
5,0,0,0,0,529
6,0,0,0,0,528
7,0,0,0,0,527
8,0,0,0,0,527
9,0,0,0,0,527
10,0,0,0,0,528
11,0,0,0,0,528
12,0,0,0,0,528
13,0,0,0,0,528
14,0,0,0,0,527
15,0,0,0,0,527
0,0,0,0,0,526
1,0,0,0,0,526
2,0,0,0,0,527
3,0,0,0,0,526
4,0,0,0,0,526
5,0,0,0,0,525
6,0,0,0,0,523
7,0,0,0,0,522
8,0,0,0,0,521
9,0,0,0,0,519
10,0,0,0,0,518
11,0,0,0,0,515
12,0,0,0,0,514
13,0,0,0,0,512
14,0,0,0,0,510
15,0,0,0,0,508
0,0,0,0,0,507
1,0,0,0,0,508
2,0,0,0,0,506
3,0,0,0,0,507
4,0,0,0,0,506
5,0,0,0,0,507
6,0,0,0,0,507
7,0,0,0,0,506
8,0,0,0,0,506
9,0,0,0,0,505
10,0,0,0,0,506
11,0,0,0,0,506
12,0,0,0,0,506
13,0,0,0,0,506
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,505
1,0,0,0,0,505
2,0,0,0,0,505
3,0,0,0,0,505
4,0,0,0,0,504
5,0,0,0,0,503
6,0,0,0,0,502
7,0,0,0,0,500
8,0,0,0,0,499
9,0,0,0,0,497
10,0,0,0,0,496
11,0,0,0,0,495
12,0,0,0,0,495
13,0,0,0,0,494
14,0,0,0,0,493
15,0,0,0,0,492
0,0,0,0,0,492
1,0,0,0,0,491
2,0,0,0,0,491
3,0,0,0,0,490
4,0,0,0,0,488
5,0,0,0,0,488
6,0,0,0,0,487
7,0,0,0,0,487
8,0,0,0,0,487
9,0,0,0,0,486
10,0,0,0,0,486
11,0,0,0,0,487
12,0,0,0,0,487
13,0,0,0,0,487
14,0,0,0,0,487
15,0,0,0,0,487
0,0,0,0,0,487
1,0,0,0,0,487
2,0,0,0,0,487
3,0,0,0,0,488
4,0,0,0,0,488
5,0,0,0,0,488
6,0,0,0,0,487
7,0,0,0,0,487
8,0,0,0,0,486
9,0,0,0,0,486
10,0,0,0,0,485
11,0,0,0,0,484
12,0,0,0,0,484
13,0,0,0,0,484
