nSeq;I1;I2;O1;O2;A2
0;0;0;0;0;510
1;0;0;0;0;510
2;0;0;0;0;510
3;0;0;0;0;511
4;0;0;0;0;512
5;0;0;0;0;513
6;0;0;0;0;513
7;0;0;0;0;514
8;0;0;0;0;516
9;0;0;0;0;516
10;0;0;0;0;516
11;0;0;0;0;516
12;0;0;0;0;515
13;0;0;0;0;516
14;0;0;0;0;515
15;0;0;0;0;514
0;0;0;0;0;515
1;0;0;0;0;515
2;0;0;0;0;514
3;0;0;0;0;513
4;0;0;0;0;514
5;0;0;0;0;513
6;0;0;0;0;513
7;0;0;0;0;513
8;0;0;0;0;513
9;0;0;0;0;515
10;0;0;0;0;517
11;0;0;0;0;518
12;0;0;0;0;519
13;0;0;0;0;519
14;0;0;0;0;519
15;0;0;0;0;518
0;0;0;0;0;516
1;0;0;0;0;514
2;0;0;0;0;512
3;0;0;0;0;512
4;0;0;0;0;510
5;0;0;0;0;507
6;0;0;0;0;504
7;0;0;0;0;501
8;0;0;0;0;498
9;0;0;0;0;496
10;0;0;0;0;492
11;0;0;0;0;490
12;0;0;0;0;487
13;0;0;0;0;487
14;0;0;0;0;486
15;0;0;0;0;486
0;0;0;0;0;486
1;0;0;0;0;486
2;0;0;0;0;486
3;0;0;0;0;487
4;0;0;0;0;486
5;0;0;0;0;487
6;0;0;0;0;487
7;0;0;0;0;487
8;0;0;0;0;485
9;0;0;0;0;484
10;0;0;0;0;484
11;0;0;0;0;483
12;0;0;0;0;482
13;0;0;0;0;481
14;0;0;0;0;480
15;0;0;0;0;480
0;0;0;0;0;480
1;0;0;0;0;480
2;0;0;0;0;479
3;0;0;0;0;480
4;0;0;0;0;483
5;0;0;0;0;485
6;0;0;0;0;485
7;0;0;0;0;485
8;0;0;0;0;486
9;0;0;0;0;485
10;0;0;0;0;485
11;0;0;0;0;486
12;0;0;0;0;486
13;0;0;0;0;485
14;0;0;0;0;485
15;0;0;0;0;484
0;0;0;0;0;484
1;0;0;0;0;483
2;0;0;0;0;482
3;0;0;0;0;482
4;0;0;0;0;482
5;0;0;0;0;483
6;0;0;0;0;484
7;0;0;0;0;484
8;0;0;0;0;484
9;0;0;0;0;484
10;0;0;0;0;484
11;0;0;0;0;484
12;0;0;0;0;486
13;0;0;0;0;487
14;0;0;0;0;488
15;0;0;0;0;487
0;0;0;0;0;485
1;0;0;0;0;484
2;0;0;0;0;484
3;0;0;0;0;484
4;0;0;0;0;485
5;0;0;0;0;486
6;0;0;0;0;487
7;0;0;0;0;488
8;0;0;0;0;488
9;0;0;0;0;489
10;0;0;0;0;490
11;0;0;0;0;489
12;0;0;0;0;490
13;0;0;0;0;490
14;0;0;0;0;489
15;0;0;0;0;489
0;0;0;0;0;489
1;0;0;0;0;489
2;0;0;0;0;489
3;0;0;0;0;489
4;0;0;0;0;490
5;0;0;0;0;491
