nSeq;I1;I2;O1;O2;A2
4.0;0.0;0.0;0.0;0.0;418.0
5.0;0.0;0.0;0.0;0.0;420.0
6.0;0.0;0.0;0.0;0.0;420.0
7.0;0.0;0.0;0.0;0.0;423.0
8.0;0.0;0.0;0.0;0.0;425.0
9.0;0.0;0.0;0.0;0.0;428.0
10.0;0.0;0.0;0.0;0.0;432.0
11.0;0.0;0.0;0.0;0.0;440.0
12.0;0.0;0.0;0.0;0.0;450.0
13.0;0.0;0.0;0.0;0.0;461.0
14.0;0.0;0.0;0.0;0.0;467.0
15.0;0.0;0.0;0.0;0.0;468.0
0.0;0.0;0.0;0.0;0.0;467.0
1.0;0.0;0.0;0.0;0.0;456.0
2.0;0.0;0.0;0.0;0.0;443.0
3.0;0.0;0.0;0.0;0.0;432.0
4.0;0.0;0.0;0.0;0.0;425.0
5.0;0.0;0.0;0.0;0.0;419.0
6.0;0.0;0.0;0.0;0.0;411.0
7.0;0.0;0.0;0.0;0.0;399.0
8.0;0.0;0.0;0.0;0.0;387.0
9.0;0.0;0.0;0.0;0.0;382.0
10.0;0.0;0.0;0.0;0.0;382.0
11.0;0.0;0.0;0.0;0.0;385.0
12.0;0.0;0.0;0.0;0.0;390.0
13.0;0.0;0.0;0.0;0.0;394.0
14.0;0.0;0.0;0.0;0.0;398.0
15.0;0.0;0.0;0.0;0.0;400.0
0.0;0.0;0.0;0.0;0.0;403.0
1.0;0.0;0.0;0.0;0.0;408.0
2.0;0.0;0.0;0.0;0.0;417.0
3.0;0.0;0.0;0.0;0.0;431.0
4.0;0.0;0.0;0.0;0.0;440.0
5.0;0.0;0.0;0.0;0.0;443.0
6.0;0.0;0.0;0.0;0.0;440.0
7.0;0.0;0.0;0.0;0.0;434.0
8.0;0.0;0.0;0.0;0.0;429.0
9.0;0.0;0.0;0.0;0.0;426.0
10.0;0.0;0.0;0.0;0.0;423.0
11.0;0.0;0.0;0.0;0.0;420.0
12.0;0.0;0.0;0.0;0.0;418.0
13.0;0.0;0.0;0.0;0.0;416.0
14.0;0.0;0.0;0.0;0.0;418.0
15.0;0.0;0.0;0.0;0.0;420.0
0.0;0.0;0.0;0.0;0.0;423.0
1.0;0.0;0.0;0.0;0.0;428.0
2.0;0.0;0.0;0.0;0.0;430.0
3.0;0.0;0.0;0.0;0.0;433.0
4.0;0.0;0.0;0.0;0.0;437.0
5.0;0.0;0.0;0.0;0.0;438.0
6.0;0.0;0.0;0.0;0.0;436.0
7.0;0.0;0.0;0.0;0.0;432.0
8.0;0.0;0.0;0.0;0.0;430.0
9.0;0.0;0.0;0.0;0.0;425.0
10.0;0.0;0.0;0.0;0.0;419.0
11.0;0.0;0.0;0.0;0.0;413.0
12.0;0.0;0.0;0.0;0.0;411.0
13.0;0.0;0.0;0.0;0.0;412.0
14.0;0.0;0.0;0.0;0.0;416.0
15.0;0.0;0.0;0.0;0.0;422.0
0.0;0.0;0.0;0.0;0.0;431.0
1.0;0.0;0.0;0.0;0.0;442.0
